"TransferWise ID",Date,Amount,Currency,Description,"Payment Reference","Running Balance","Exchange From","Exchange To","Exchange Rate","Payer Name","Payee Name","Payee Account Number",Merchant,"Card Last Four Digits","Card Holder Full Name",Attachment,Note,"Total fees","Exchange To Amount"CARD-5964633959,30-12-2024,-89.01,EUR,"Card transaction of 89.01 EUR issued by Business 10 JURMALA",,369.16,,,,,,,Business 10 JURMALA,3200,"John Smith",,,0.00
CARD-5963444282,29-12-2024,-43.46,EUR,"Card transaction of 43.46 EUR issued by Business 8 JURMALA",,29.06,,,,,,,Business 8 JURMALA,3200,"John Smith",,,0.00
CARD-5962578856,29-12-2024,-83.63,EUR,"Card transaction of 83.63 EUR issued by Business 8 JURMALA",,72.52,,,,,,,Business 8 JURMALA,3200,"John Smith",,,0.00
CARD-5961997638,29-12-2024,-70.23,EUR,"Card transaction of 70.23 EUR issued by Business 2 JURMALA",,156.15,,,,,,,Business 2 JURMALA,3200,"John Smith",,,0.00
CARD-5960956619,28-12-2024,-67.33,EUR,"Card transaction of 67.33 EUR issued by Business 1 JURMALA",,226.38,,,,,,,Business 1 JURMALA,3200,"John Smith",,,0.00
CARD-5960413042,28-12-2024,-11.79,EUR,"Card transaction of 11.79 EUR issued by Business 9 JURMALA",,293.71,,,,,,,Business 9 JURMALA,3200,"John Smith",,,0.00
CARD-5959357402,28-12-2024,-967.66,EUR,"Card transaction of 967.66 EUR issued by Business 6 JURMALA",,305.5,,,,,,,Business 6 JURMALA,3200,"John Smith",,,0.00
CARD-5958304098,28-12-2024,-3.68,EUR,"Card transaction of 3.68 EUR issued by Business 9 JURMALA",,277.98,,,,,,,Business 9 JURMALA,3200,"John Smith",,,0.00
CARD-5957392589,28-12-2024,-64.86,EUR,"Card transaction of 64.86 EUR issued by Business 8 JURMALA",,281.66,,,,,,,Business 8 JURMALA,3200,"John Smith",,,0.00
CARD-5956241622,27-12-2024,-52.05,EUR,"Card transaction of 52.05 EUR issued by Business 1 JURMALA",,346.52,,,,,,,Business 1 JURMALA,3200,"John Smith",,,0.00
CARD-5955595688,26-12-2024,-95.94,EUR,"Card transaction of 95.94 EUR issued by Business 2 JURMALA",,398.57,,,,,,,Business 2 JURMALA,3200,"John Smith",,,0.00
CARD-5954212829,26-12-2024,-56.58,EUR,"Card transaction of 56.58 EUR issued by Business 7 JURMALA",,30.49,,,,,,,Business 7 JURMALA,3200,"John Smith",,,0.00
CARD-5952728149,25-12-2024,-49.53,EUR,"Card transaction of 49.53 EUR issued by Business 6 JURMALA",,87.07,,,,,,,Business 6 JURMALA,3200,"John Smith",,,0.00
CARD-5951899671,25-12-2024,-9.77,EUR,"Card transaction of 9.77 EUR issued by Business 7 JURMALA",,136.6,,,,,,,Business 7 JURMALA,3200,"John Smith",,,0.00
CARD-5950519460,25-12-2024,-7.97,EUR,"Card transaction of 7.97 EUR issued by Business 4 JURMALA",,146.37,,,,,,,Business 4 JURMALA,3200,"John Smith",,,0.00
CARD-5949292360,25-12-2024,-60.59,EUR,"Card transaction of 60.59 EUR issued by Business 10 JURMALA",,154.34,,,,,,,Business 10 JURMALA,3200,"John Smith",,,0.00
CARD-5948299828,25-12-2024,-56.8,EUR,"Card transaction of 56.8 EUR issued by Business 5 JURMALA",,214.93,,,,,,,Business 5 JURMALA,3200,"John Smith",,,0.00
CARD-5946894812,24-12-2024,-71.02,EUR,"Card transaction of 71.02 EUR issued by Business 10 JURMALA",,271.73,,,,,,,Business 10 JURMALA,3200,"John Smith",,,0.00
CARD-5945705372,24-12-2024,-26.41,EUR,"Card transaction of 26.41 EUR issued by Business 3 JURMALA",,342.75,,,,,,,Business 3 JURMALA,3200,"John Smith",,,0.00
CARD-5945031393,23-12-2024,-36.41,EUR,"Card transaction of 36.41 EUR issued by Business 10 JURMALA",,369.16,,,,,,,Business 10 JURMALA,3200,"John Smith",,,0.00
CARD-5943661671,23-12-2024,-64.38,EUR,"Card transaction of 64.38 EUR issued by Business 10 JURMALA",,405.57,,,,,,,Business 10 JURMALA,3200,"John Smith",,,0.00
CARD-5942770985,23-12-2024,-86.48,EUR,"Card transaction of 86.48 EUR issued by Business 9 JURMALA",,58.01,,,,,,,Business 9 JURMALA,3200,"John Smith",,,0.00
CARD-5941750333,22-12-2024,-21.2,EUR,"Card transaction of 21.2 EUR issued by Business 6 JURMALA",,144.49,,,,,,,Business 6 JURMALA,3200,"John Smith",,,0.00
CARD-5940687116,21-12-2024,-31.03,EUR,"Card transaction of 31.03 EUR issued by Business 1 JURMALA",,165.69,,,,,,,Business 1 JURMALA,3200,"John Smith",,,0.00
CARD-5939423882,21-12-2024,-75.39,EUR,"Card transaction of 75.39 EUR issued by Business 1 JURMALA",,196.72,,,,,,,Business 1 JURMALA,3200,"John Smith",,,0.00
CARD-5938357714,20-12-2024,-27.22,EUR,"Card transaction of 27.22 EUR issued by Business 2 JURMALA",,272.11,,,,,,,Business 2 JURMALA,3200,"John Smith",,,0.00
CARD-5937352291,20-12-2024,-32.66,EUR,"Card transaction of 32.66 EUR issued by Business 9 JURMALA",,299.33,,,,,,,Business 9 JURMALA,3200,"John Smith",,,0.00
CARD-5935947925,20-12-2024,-53.52,EUR,"Card transaction of 53.52 EUR issued by Business 8 JURMALA",,331.99,,,,,,,Business 8 JURMALA,3200,"John Smith",,,0.00
