"TransferWise ID",Date,Amount,Currency,Description,"Payment Reference","Running Balance","Exchange From","Exchange To","Exchange Rate","Payer Name","Payee Name","Payee Account Number",Merchant,"Card Last Four Digits","Card Holder Full Name",Attachment,Note,"Total fees","Exchange To Amount"CARD-16927241194,31-12-2024,-12.66,EUR,"Card transaction of 12.66 EUR issued by Business 9 PARIS",,678.64,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16926262899,30-12-2024,-68.53,EUR,"Card transaction of 68.53 EUR issued by Business 2 PARIS",,691.3,,,,,,,Business 2 PARIS,7350,"John Smith",,,0.00
CARD-16924984495,30-12-2024,-75.94,EUR,"Card transaction of 75.94 EUR issued by Business 7 PARIS",,759.83,,,,,,,Business 7 PARIS,7350,"John Smith",,,0.00
CARD-16923512558,30-12-2024,-32.86,EUR,"Card transaction of 32.86 EUR issued by Business 7 PARIS",,835.77,,,,,,,Business 7 PARIS,7350,"John Smith",,,0.00
CARD-16922300434,30-12-2024,-81.87,EUR,"Card transaction of 81.87 EUR issued by Business 6 PARIS",,868.63,,,,,,,Business 6 PARIS,7350,"John Smith",,,0.00
CARD-16920852429,30-12-2024,-45.74,EUR,"Card transaction of 45.74 EUR issued by Business 5 PARIS",,950.5,,,,,,,Business 5 PARIS,7350,"John Smith",,,0.00
CARD-16919661503,29-12-2024,-94.88,EUR,"Card transaction of 94.88 EUR issued by Business 1 PARIS",,996.24,,,,,,,Business 1 PARIS,7350,"John Smith",,,0.00
CARD-16918957473,29-12-2024,-60.67,EUR,"Card transaction of 60.67 EUR issued by Business 6 PARIS",,1091.12,,,,,,,Business 6 PARIS,7350,"John Smith",,,0.00
CARD-16917733723,29-12-2024,-10.39,EUR,"Card transaction of 10.39 EUR issued by Business 2 PARIS",,1151.79,,,,,,,Business 2 PARIS,7350,"John Smith",,,0.00
CARD-16916290423,29-12-2024,-47.5,EUR,"Card transaction of 47.5 EUR issued by Business 9 PARIS",,1162.18,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16915433996,29-12-2024,-866.16,EUR,"Card transaction of 866.16 EUR issued by Business 9 PARIS",,1209.68,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16914398013,28-12-2024,-57.88,EUR,"Card transaction of 57.88 EUR issued by Business 10 PARIS",,297.61,,,,,,,Business 10 PARIS,7350,"John Smith",,,0.00
CARD-16913676034,26-12-2024,-16.96,EUR,"Card transaction of 16.96 EUR issued by Business 10 PARIS",,355.49,,,,,,,Business 10 PARIS,7350,"John Smith",,,0.00
CARD-16912586062,26-12-2024,-30.38,EUR,"Card transaction of 30.38 EUR issued by Business 4 PARIS",,372.45,,,,,,,Business 4 PARIS,7350,"John Smith",,,0.00
CARD-16911995930,26-12-2024,-10.41,EUR,"Card transaction of 10.41 EUR issued by Business 6 PARIS",,402.83,,,,,,,Business 6 PARIS,7350,"John Smith",,,0.00
CARD-16911028100,24-12-2024,-684.25,EUR,"Card transaction of 684.25 EUR issued by Business 1 PARIS",,413.24,,,,,,,Business 1 PARIS,7350,"John Smith",,,0.00
CARD-16910317391,23-12-2024,-40.38,EUR,"Card transaction of 40.38 EUR issued by Business 9 PARIS",,356.17,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16909759077,23-12-2024,-52.93,EUR,"Card transaction of 52.93 EUR issued by Business 4 PARIS",,396.55,,,,,,,Business 4 PARIS,7350,"John Smith",,,0.00
CARD-16908306827,22-12-2024,-61.63,EUR,"Card transaction of 61.63 EUR issued by Business 6 PARIS",,449.48,,,,,,,Business 6 PARIS,7350,"John Smith",,,0.00
CARD-16907597066,22-12-2024,-51.4,EUR,"Card transaction of 51.4 EUR issued by Business 10 PARIS",,511.11,,,,,,,Business 10 PARIS,7350,"John Smith",,,0.00
CARD-16906559294,22-12-2024,-83.33,EUR,"Card transaction of 83.33 EUR issued by Business 1 PARIS",,562.51,,,,,,,Business 1 PARIS,7350,"John Smith",,,0.00
CARD-16905136958,22-12-2024,-85.68,EUR,"Card transaction of 85.68 EUR issued by Business 1 PARIS",,645.84,,,,,,,Business 1 PARIS,7350,"John Smith",,,0.00
CARD-16903904263,22-12-2024,-669.26,EUR,"Card transaction of 669.26 EUR issued by Business 6 PARIS",,731.52,,,,,,,Business 6 PARIS,7350,"John Smith",,,0.00
CARD-16902812169,21-12-2024,-71.5,EUR,"Card transaction of 71.5 EUR issued by Business 6 PARIS",,59.08,,,,,,,Business 6 PARIS,7350,"John Smith",,,0.00
CARD-16901702363,21-12-2024,-99.93,EUR,"Card transaction of 99.93 EUR issued by Business 4 PARIS",,130.58,,,,,,,Business 4 PARIS,7350,"John Smith",,,0.00
CARD-16900427308,21-12-2024,-56.33,EUR,"Card transaction of 56.33 EUR issued by Business 9 PARIS",,230.51,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16899366621,20-12-2024,-56.36,EUR,"Card transaction of 56.36 EUR issued by Business 3 PARIS",,286.84,,,,,,,Business 3 PARIS,7350,"John Smith",,,0.00
CARD-16898258573,20-12-2024,-5.56,EUR,"Card transaction of 5.56 EUR issued by Business 9 PARIS",,343.2,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16897153631,20-12-2024,-23.97,EUR,"Card transaction of 23.97 EUR issued by Business 7 PARIS",,348.76,,,,,,,Business 7 PARIS,7350,"John Smith",,,0.00
CARD-16896528928,20-12-2024,-63.17,EUR,"Card transaction of 63.17 EUR issued by Business 6 PARIS",,372.73,,,,,,,Business 6 PARIS,7350,"John Smith",,,0.00
CARD-16895386307,19-12-2024,-59.71,EUR,"Card transaction of 59.71 EUR issued by Business 4 PARIS",,435.9,,,,,,,Business 4 PARIS,7350,"John Smith",,,0.00
CARD-16894825507,19-12-2024,-33.52,EUR,"Card transaction of 33.52 EUR issued by Business 8 PARIS",,495.61,,,,,,,Business 8 PARIS,7350,"John Smith",,,0.00
CARD-16893441653,19-12-2024,-25.93,EUR,"Card transaction of 25.93 EUR issued by Business 9 PARIS",,529.13,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16892092269,18-12-2024,-87.94,EUR,"Card transaction of 87.94 EUR issued by Business 1 PARIS",,555.06,,,,,,,Business 1 PARIS,7350,"John Smith",,,0.00
CARD-16891056694,18-12-2024,-89.61,EUR,"Card transaction of 89.61 EUR issued by Business 4 PARIS",,643.0,,,,,,,Business 4 PARIS,7350,"John Smith",,,0.00
CARD-16890407103,18-12-2024,-89.63,EUR,"Card transaction of 89.63 EUR issued by Business 2 PARIS",,732.61,,,,,,,Business 2 PARIS,7350,"John Smith",,,0.00
CARD-16889028317,18-12-2024,-13.49,EUR,"Card transaction of 13.49 EUR issued by Business 8 PARIS",,91.96,,,,,,,Business 8 PARIS,7350,"John Smith",,,0.00
CARD-16887815918,18-12-2024,-27.09,EUR,"Card transaction of 27.09 EUR issued by Business 5 PARIS",,105.45,,,,,,,Business 5 PARIS,7350,"John Smith",,,0.00
CARD-16887308547,17-12-2024,-28.5,EUR,"Card transaction of 28.5 EUR issued by Business 9 PARIS",,132.54,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16886599270,17-12-2024,-95.77,EUR,"Card transaction of 95.77 EUR issued by Business 10 PARIS",,161.04,,,,,,,Business 10 PARIS,7350,"John Smith",,,0.00
CARD-16885181394,17-12-2024,-40.07,EUR,"Card transaction of 40.07 EUR issued by Business 9 PARIS",,256.81,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16884603768,17-12-2024,-38.89,EUR,"Card transaction of 38.89 EUR issued by Business 5 PARIS",,296.88,,,,,,,Business 5 PARIS,7350,"John Smith",,,0.00
CARD-16883737501,17-12-2024,-11.75,EUR,"Card transaction of 11.75 EUR issued by Business 5 PARIS",,335.77,,,,,,,Business 5 PARIS,7350,"John Smith",,,0.00
CARD-16882937915,16-12-2024,-99.83,EUR,"Card transaction of 99.83 EUR issued by Business 8 PARIS",,347.52,,,,,,,Business 8 PARIS,7350,"John Smith",,,0.00
CARD-16881982487,16-12-2024,-60.48,EUR,"Card transaction of 60.48 EUR issued by Business 1 PARIS",,447.35,,,,,,,Business 1 PARIS,7350,"John Smith",,,0.00
CARD-16881053831,16-12-2024,-81.51,EUR,"Card transaction of 81.51 EUR issued by Business 9 PARIS",,41.31,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16880116572,16-12-2024,-22.23,EUR,"Card transaction of 22.23 EUR issued by Business 1 PARIS",,122.82,,,,,,,Business 1 PARIS,7350,"John Smith",,,0.00
CARD-16878663441,16-12-2024,-363.35,EUR,"Card transaction of 363.35 EUR issued by Business 3 PARIS",,145.05,,,,,,,Business 3 PARIS,7350,"John Smith",,,0.00
CARD-16877470265,15-12-2024,-75.44,EUR,"Card transaction of 75.44 EUR issued by Business 8 PARIS",,508.4,,,,,,,Business 8 PARIS,7350,"John Smith",,,0.00
CARD-16876227390,15-12-2024,-56.41,EUR,"Card transaction of 56.41 EUR issued by Business 8 PARIS",,73.41,,,,,,,Business 8 PARIS,7350,"John Smith",,,0.00
CARD-16875682095,15-12-2024,-13.48,EUR,"Card transaction of 13.48 EUR issued by Business 8 PARIS",,129.82,,,,,,,Business 8 PARIS,7350,"John Smith",,,0.00
CARD-16874329755,14-12-2024,-11.31,EUR,"Card transaction of 11.31 EUR issued by Business 5 PARIS",,143.3,,,,,,,Business 5 PARIS,7350,"John Smith",,,0.00
CARD-16873508062,14-12-2024,-61.38,EUR,"Card transaction of 61.38 EUR issued by Business 5 PARIS",,154.61,,,,,,,Business 5 PARIS,7350,"John Smith",,,0.00
CARD-16872012490,13-12-2024,-69.07,EUR,"Card transaction of 69.07 EUR issued by Business 7 PARIS",,215.99,,,,,,,Business 7 PARIS,7350,"John Smith",,,0.00
CARD-16871253674,13-12-2024,-85.38,EUR,"Card transaction of 85.38 EUR issued by Business 5 PARIS",,285.06,,,,,,,Business 5 PARIS,7350,"John Smith",,,0.00
CARD-16870100687,12-12-2024,-79.13,EUR,"Card transaction of 79.13 EUR issued by Business 9 PARIS",,370.44,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
CARD-16868851975,12-12-2024,-86.07,EUR,"Card transaction of 86.07 EUR issued by Business 9 PARIS",,449.57,,,,,,,Business 9 PARIS,7350,"John Smith",,,0.00
