"TransferWise ID",Date,Amount,Currency,Description,"Payment Reference","Running Balance","Exchange From","Exchange To","Exchange Rate","Payer Name","Payee Name","Payee Account Number",Merchant,"Card Last Four Digits","Card Holder Full Name",Attachment,Note,"Total fees","Exchange To Amount"CARD-17868723851,31-12-2024,-26.17,EUR,"Card transaction of 26.17 EUR issued by Business 9 VILNUS",,277.07,,,,,,,Business 9 VILNUS,1020,"John Smith",,,0.00
CARD-17867665051,31-12-2024,-71.77,EUR,"Card transaction of 71.77 EUR issued by Business 6 VILNUS",,303.24,,,,,,,Business 6 VILNUS,1020,"John Smith",,,0.00
CARD-17866554504,31-12-2024,-98.21,EUR,"Card transaction of 98.21 EUR issued by Business 5 VILNUS",,375.01,,,,,,,Business 5 VILNUS,1020,"John Smith",,,0.00
CARD-17865992233,31-12-2024,-38.95,EUR,"Card transaction of 38.95 EUR issued by Business 1 VILNUS",,473.22,,,,,,,Business 1 VILNUS,1020,"John Smith",,,0.00
CARD-17864526295,31-12-2024,-2.78,EUR,"Card transaction of 2.78 EUR issued by Business 3 VILNUS",,512.17,,,,,,,Business 3 VILNUS,1020,"John Smith",,,0.00
CARD-17863515916,30-12-2024,-69.35,EUR,"Card transaction of 69.35 EUR issued by Business 8 VILNUS",,514.95,,,,,,,Business 8 VILNUS,1020,"John Smith",,,0.00
CARD-17862160852,30-12-2024,-24.42,EUR,"Card transaction of 24.42 EUR issued by Business 1 VILNUS",,584.3,,,,,,,Business 1 VILNUS,1020,"John Smith",,,0.00
CARD-17861531404,30-12-2024,-36.2,EUR,"Card transaction of 36.2 EUR issued by Business 8 VILNUS",,608.72,,,,,,,Business 8 VILNUS,1020,"John Smith",,,0.00
CARD-17860834088,29-12-2024,-8.67,EUR,"Card transaction of 8.67 EUR issued by Business 2 VILNUS",,644.92,,,,,,,Business 2 VILNUS,1020,"John Smith",,,0.00
CARD-17859565114,29-12-2024,-50.48,EUR,"Card transaction of 50.48 EUR issued by Business 1 VILNUS",,653.59,,,,,,,Business 1 VILNUS,1020,"John Smith",,,0.00
CARD-17858897189,29-12-2024,-332.16,EUR,"Card transaction of 332.16 EUR issued by Business 3 VILNUS",,704.07,,,,,,,Business 3 VILNUS,1020,"John Smith",,,0.00
CARD-17857639310,28-12-2024,-764.28,EUR,"Card transaction of 764.28 EUR issued by Business 5 VILNUS",,1036.23,,,,,,,Business 5 VILNUS,1020,"John Smith",,,0.00
