"TransferWise ID",Date,Amount,Currency,Description,"Payment Reference","Running Balance","Exchange From","Exchange To","Exchange Rate","Payer Name","Payee Name","Payee Account Number",Merchant,"Card Last Four Digits","Card Holder Full Name",Attachment,Note,"Total fees","Exchange To Amount"CARD-21814326220,31-12-2023,-64.21,EUR,"Card transaction of 64.21 EUR issued by Business 9 MADRID",,1046.76,,,,,,,Business 9 MADRID,6880,"John Smith",,,0.00
CARD-21813585693,31-12-2023,-92.1,EUR,"Card transaction of 92.1 EUR issued by Business 7 MADRID",,1110.97,,,,,,,Business 7 MADRID,6880,"John Smith",,,0.00
CARD-21812609507,31-12-2023,-48.14,EUR,"Card transaction of 48.14 EUR issued by Business 4 MADRID",,1203.07,,,,,,,Business 4 MADRID,6880,"John Smith",,,0.00
CARD-21811406116,31-12-2023,-38.12,EUR,"Card transaction of 38.12 EUR issued by Business 9 MADRID",,1251.21,,,,,,,Business 9 MADRID,6880,"John Smith",,,0.00
CARD-21810738329,31-12-2023,-64.18,EUR,"Card transaction of 64.18 EUR issued by Business 1 MADRID",,1289.33,,,,,,,Business 1 MADRID,6880,"John Smith",,,0.00
CARD-21809933189,30-12-2023,-61.32,EUR,"Card transaction of 61.32 EUR issued by Business 5 MADRID",,1353.51,,,,,,,Business 5 MADRID,6880,"John Smith",,,0.00
CARD-21808580987,29-12-2023,-90.7,EUR,"Card transaction of 90.7 EUR issued by Business 10 MADRID",,1414.83,,,,,,,Business 10 MADRID,6880,"John Smith",,,0.00
CARD-21807800122,29-12-2023,-921.56,EUR,"Card transaction of 921.56 EUR issued by Business 4 MADRID",,1505.53,,,,,,,Business 4 MADRID,6880,"John Smith",,,0.00
CARD-21807077526,29-12-2023,-83.24,EUR,"Card transaction of 83.24 EUR issued by Business 9 MADRID",,923.49,,,,,,,Business 9 MADRID,6880,"John Smith",,,0.00
CARD-21806257042,27-12-2023,-860.78,EUR,"Card transaction of 860.78 EUR issued by Business 4 MADRID",,1006.73,,,,,,,Business 4 MADRID,6880,"John Smith",,,0.00
CARD-21805716084,27-12-2023,-53.11,EUR,"Card transaction of 53.11 EUR issued by Business 3 MADRID",,439.58,,,,,,,Business 3 MADRID,6880,"John Smith",,,0.00
CARD-21805069819,27-12-2023,-49.14,EUR,"Card transaction of 49.14 EUR issued by Business 2 MADRID",,492.69,,,,,,,Business 2 MADRID,6880,"John Smith",,,0.00
CARD-21804035249,27-12-2023,-13.88,EUR,"Card transaction of 13.88 EUR issued by Business 7 MADRID",,541.83,,,,,,,Business 7 MADRID,6880,"John Smith",,,0.00
CARD-21803452983,26-12-2023,-2.0,EUR,"Card transaction of 2.0 EUR issued by Business 7 MADRID",,555.71,,,,,,,Business 7 MADRID,6880,"John Smith",,,0.00
CARD-21802506416,25-12-2023,-70.13,EUR,"Card transaction of 70.13 EUR issued by Business 7 MADRID",,557.71,,,,,,,Business 7 MADRID,6880,"John Smith",,,0.00
CARD-21801552455,25-12-2023,-16.67,EUR,"Card transaction of 16.67 EUR issued by Business 10 MADRID",,627.84,,,,,,,Business 10 MADRID,6880,"John Smith",,,0.00
CARD-21800359725,25-12-2023,-30.04,EUR,"Card transaction of 30.04 EUR issued by Business 6 MADRID",,644.51,,,,,,,Business 6 MADRID,6880,"John Smith",,,0.00
CARD-21798897524,25-12-2023,-92.12,EUR,"Card transaction of 92.12 EUR issued by Business 6 MADRID",,674.55,,,,,,,Business 6 MADRID,6880,"John Smith",,,0.00
CARD-21797939694,24-12-2023,-88.17,EUR,"Card transaction of 88.17 EUR issued by Business 7 MADRID",,766.67,,,,,,,Business 7 MADRID,6880,"John Smith",,,0.00
CARD-21797095447,24-12-2023,-690.36,EUR,"Card transaction of 690.36 EUR issued by Business 10 MADRID",,854.84,,,,,,,Business 10 MADRID,6880,"John Smith",,,0.00
CARD-21796247192,24-12-2023,-16.01,EUR,"Card transaction of 16.01 EUR issued by Business 3 MADRID",,146.97,,,,,,,Business 3 MADRID,6880,"John Smith",,,0.00
CARD-21795685176,24-12-2023,-34.34,EUR,"Card transaction of 34.34 EUR issued by Business 3 MADRID",,162.98,,,,,,,Business 3 MADRID,6880,"John Smith",,,0.00
CARD-21794753953,23-12-2023,-32.13,EUR,"Card transaction of 32.13 EUR issued by Business 8 MADRID",,197.32,,,,,,,Business 8 MADRID,6880,"John Smith",,,0.00
CARD-21793498506,22-12-2023,-89.64,EUR,"Card transaction of 89.64 EUR issued by Business 2 MADRID",,229.45,,,,,,,Business 2 MADRID,6880,"John Smith",,,0.00
CARD-21792589897,22-12-2023,-627.59,EUR,"Card transaction of 627.59 EUR issued by Business 1 MADRID",,319.09,,,,,,,Business 1 MADRID,6880,"John Smith",,,0.00
CARD-21791427992,22-12-2023,-38.94,EUR,"Card transaction of 38.94 EUR issued by Business 8 MADRID",,946.68,,,,,,,Business 8 MADRID,6880,"John Smith",,,0.00
CARD-21790331943,21-12-2023,-835.32,EUR,"Card transaction of 835.32 EUR issued by Business 5 MADRID",,985.62,,,,,,,Business 5 MADRID,6880,"John Smith",,,0.00
CARD-21789649659,21-12-2023,-76.53,EUR,"Card transaction of 76.53 EUR issued by Business 8 MADRID",,711.89,,,,,,,Business 8 MADRID,6880,"John Smith",,,0.00
CARD-21788331867,21-12-2023,-24.62,EUR,"Card transaction of 24.62 EUR issued by Business 9 MADRID",,788.42,,,,,,,Business 9 MADRID,6880,"John Smith",,,0.00
CARD-21787705519,21-12-2023,-82.18,EUR,"Card transaction of 82.18 EUR issued by Business 2 MADRID",,813.04,,,,,,,Business 2 MADRID,6880,"John Smith",,,0.00
CARD-21786288895,21-12-2023,-96.6,EUR,"Card transaction of 96.6 EUR issued by Business 2 MADRID",,895.22,,,,,,,Business 2 MADRID,6880,"John Smith",,,0.00
CARD-21785417197,20-12-2023,-69.25,EUR,"Card transaction of 69.25 EUR issued by Business 7 MADRID",,116.37,,,,,,,Business 7 MADRID,6880,"John Smith",,,0.00
CARD-21783938345,20-12-2023,-37.25,EUR,"Card transaction of 37.25 EUR issued by Business 8 MADRID",,185.62,,,,,,,Business 8 MADRID,6880,"John Smith",,,0.00
CARD-21783177783,19-12-2023,-225.04,EUR,"Card transaction of 225.04 EUR issued by Business 10 MADRID",,222.87,,,,,,,Business 10 MADRID,6880,"John Smith",,,0.00
CARD-21782232552,19-12-2023,-75.29,EUR,"Card transaction of 75.29 EUR issued by Business 1 MADRID",,121.75,,,,,,,Business 1 MADRID,6880,"John Smith",,,0.00
CARD-21781686611,17-12-2023,-11.73,EUR,"Card transaction of 11.73 EUR issued by Business 6 MADRID",,197.04,,,,,,,Business 6 MADRID,6880,"John Smith",,,0.00
CARD-21780444840,17-12-2023,-42.16,EUR,"Card transaction of 42.16 EUR issued by Business 7 MADRID",,208.77,,,,,,,Business 7 MADRID,6880,"John Smith",,,0.00
CARD-21779152321,17-12-2023,-23.31,EUR,"Card transaction of 23.31 EUR issued by Business 2 MADRID",,250.93,,,,,,,Business 2 MADRID,6880,"John Smith",,,0.00
CARD-21777841119,17-12-2023,-94.06,EUR,"Card transaction of 94.06 EUR issued by Business 10 MADRID",,274.24,,,,,,,Business 10 MADRID,6880,"John Smith",,,0.00
CARD-21776560633,16-12-2023,-25.67,EUR,"Card transaction of 25.67 EUR issued by Business 1 MADRID",,368.3,,,,,,,Business 1 MADRID,6880,"John Smith",,,0.00
CARD-21775076536,16-12-2023,-54.3,EUR,"Card transaction of 54.3 EUR issued by Business 4 MADRID",,393.97,,,,,,,Business 4 MADRID,6880,"John Smith",,,0.00
CARD-21774491856,16-12-2023,-38.31,EUR,"Card transaction of 38.31 EUR issued by Business 7 MADRID",,448.27,,,,,,,Business 7 MADRID,6880,"John Smith",,,0.00
CARD-21773365443,16-12-2023,-9.09,EUR,"Card transaction of 9.09 EUR issued by Business 9 MADRID",,486.58,,,,,,,Business 9 MADRID,6880,"John Smith",,,0.00
CARD-21772817778,16-12-2023,-39.53,EUR,"Card transaction of 39.53 EUR issued by Business 7 MADRID",,495.67,,,,,,,Business 7 MADRID,6880,"John Smith",,,0.00
