"TransferWise ID",Date,Amount,Currency,Description,"Payment Reference","Running Balance","Exchange From","Exchange To","Exchange Rate","Payer Name","Payee Name","Payee Account Number",Merchant,"Card Last Four Digits","Card Holder Full Name",Attachment,Note,"Total fees","Exchange To Amount"CARD-7874686175,31-12-2024,-99.64,EUR,"Card transaction of 99.64 EUR issued by Business 2 RIGA",,349.71,,,,,,,Business 2 RIGA,9250,"John Smith",,,0.00
CARD-7873721588,30-12-2024,-19.31,EUR,"Card transaction of 19.31 EUR issued by Business 2 RIGA",,449.35,,,,,,,Business 2 RIGA,9250,"John Smith",,,0.00
CARD-7872650243,30-12-2024,-48.25,EUR,"Card transaction of 48.25 EUR issued by Business 7 RIGA",,468.66,,,,,,,Business 7 RIGA,9250,"John Smith",,,0.00
CARD-7871882060,30-12-2024,-78.77,EUR,"Card transaction of 78.77 EUR issued by Business 9 RIGA",,516.91,,,,,,,Business 9 RIGA,9250,"John Smith",,,0.00
CARD-7870426769,30-12-2024,-40.9,EUR,"Card transaction of 40.9 EUR issued by Business 9 RIGA",,595.68,,,,,,,Business 9 RIGA,9250,"John Smith",,,0.00
CARD-7869776611,29-12-2024,-8.05,EUR,"Card transaction of 8.05 EUR issued by Business 10 RIGA",,636.58,,,,,,,Business 10 RIGA,9250,"John Smith",,,0.00
CARD-7869200963,29-12-2024,-25.56,EUR,"Card transaction of 25.56 EUR issued by Business 9 RIGA",,644.63,,,,,,,Business 9 RIGA,9250,"John Smith",,,0.00
CARD-7868297490,29-12-2024,-9.87,EUR,"Card transaction of 9.87 EUR issued by Business 8 RIGA",,670.19,,,,,,,Business 8 RIGA,9250,"John Smith",,,0.00
CARD-7867046172,28-12-2024,-4.28,EUR,"Card transaction of 4.28 EUR issued by Business 6 RIGA",,680.06,,,,,,,Business 6 RIGA,9250,"John Smith",,,0.00
CARD-7865720889,28-12-2024,-18.23,EUR,"Card transaction of 18.23 EUR issued by Business 1 RIGA",,684.34,,,,,,,Business 1 RIGA,9250,"John Smith",,,0.00
CARD-7864550799,28-12-2024,-880.17,EUR,"Card transaction of 880.17 EUR issued by Business 8 RIGA",,702.57,,,,,,,Business 8 RIGA,9250,"John Smith",,,0.00
CARD-7863300958,28-12-2024,-79.98,EUR,"Card transaction of 79.98 EUR issued by Business 10 RIGA",,138.41,,,,,,,Business 10 RIGA,9250,"John Smith",,,0.00
CARD-7861853483,28-12-2024,-79.38,EUR,"Card transaction of 79.38 EUR issued by Business 8 RIGA",,218.39,,,,,,,Business 8 RIGA,9250,"John Smith",,,0.00
CARD-7861217645,27-12-2024,-9.76,EUR,"Card transaction of 9.76 EUR issued by Business 6 RIGA",,26.05,,,,,,,Business 6 RIGA,9250,"John Smith",,,0.00
CARD-7859994255,24-12-2024,-94.32,EUR,"Card transaction of 94.32 EUR issued by Business 1 RIGA",,35.81,,,,,,,Business 1 RIGA,9250,"John Smith",,,0.00
CARD-7859229914,24-12-2024,-80.28,EUR,"Card transaction of 80.28 EUR issued by Business 1 RIGA",,130.13,,,,,,,Business 1 RIGA,9250,"John Smith",,,0.00
CARD-7858143255,24-12-2024,-62.29,EUR,"Card transaction of 62.29 EUR issued by Business 5 RIGA",,210.41,,,,,,,Business 5 RIGA,9250,"John Smith",,,0.00
CARD-7856720864,24-12-2024,-89.93,EUR,"Card transaction of 89.93 EUR issued by Business 7 RIGA",,272.7,,,,,,,Business 7 RIGA,9250,"John Smith",,,0.00
CARD-7855869921,22-12-2024,-88.13,EUR,"Card transaction of 88.13 EUR issued by Business 7 RIGA",,362.63,,,,,,,Business 7 RIGA,9250,"John Smith",,,0.00
CARD-7854758994,20-12-2024,-20.94,EUR,"Card transaction of 20.94 EUR issued by Business 9 RIGA",,450.76,,,,,,,Business 9 RIGA,9250,"John Smith",,,0.00
CARD-7853659030,20-12-2024,-19.53,EUR,"Card transaction of 19.53 EUR issued by Business 7 RIGA",,471.7,,,,,,,Business 7 RIGA,9250,"John Smith",,,0.00
CARD-7852493752,20-12-2024,-73.91,EUR,"Card transaction of 73.91 EUR issued by Business 1 RIGA",,491.23,,,,,,,Business 1 RIGA,9250,"John Smith",,,0.00
CARD-7851805620,18-12-2024,-52.95,EUR,"Card transaction of 52.95 EUR issued by Business 7 RIGA",,565.14,,,,,,,Business 7 RIGA,9250,"John Smith",,,0.00
CARD-7850969800,17-12-2024,-306.8,EUR,"Card transaction of 306.8 EUR issued by Business 10 RIGA",,618.09,,,,,,,Business 10 RIGA,9250,"John Smith",,,0.00
CARD-7849861687,17-12-2024,-61.47,EUR,"Card transaction of 61.47 EUR issued by Business 6 RIGA",,924.89,,,,,,,Business 6 RIGA,9250,"John Smith",,,0.00
CARD-7848511948,17-12-2024,-68.18,EUR,"Card transaction of 68.18 EUR issued by Business 10 RIGA",,77.72,,,,,,,Business 10 RIGA,9250,"John Smith",,,0.00
CARD-7847620492,17-12-2024,-11.28,EUR,"Card transaction of 11.28 EUR issued by Business 7 RIGA",,145.9,,,,,,,Business 7 RIGA,9250,"John Smith",,,0.00
CARD-7846175593,17-12-2024,-18.01,EUR,"Card transaction of 18.01 EUR issued by Business 4 RIGA",,157.18,,,,,,,Business 4 RIGA,9250,"John Smith",,,0.00
CARD-7845004873,16-12-2024,-11.63,EUR,"Card transaction of 11.63 EUR issued by Business 7 RIGA",,175.19,,,,,,,Business 7 RIGA,9250,"John Smith",,,0.00
CARD-7843621443,16-12-2024,-37.24,EUR,"Card transaction of 37.24 EUR issued by Business 7 RIGA",,186.82,,,,,,,Business 7 RIGA,9250,"John Smith",,,0.00
CARD-7842214874,16-12-2024,-47.22,EUR,"Card transaction of 47.22 EUR issued by Business 6 RIGA",,224.06,,,,,,,Business 6 RIGA,9250,"John Smith",,,0.00
CARD-7841316487,15-12-2024,-78.74,EUR,"Card transaction of 78.74 EUR issued by Business 10 RIGA",,271.28,,,,,,,Business 10 RIGA,9250,"John Smith",,,0.00
CARD-7839882477,15-12-2024,-84.37,EUR,"Card transaction of 84.37 EUR issued by Business 7 RIGA",,350.02,,,,,,,Business 7 RIGA,9250,"John Smith",,,0.00
CARD-7839308714,15-12-2024,-5.08,EUR,"Card transaction of 5.08 EUR issued by Business 1 RIGA",,434.39,,,,,,,Business 1 RIGA,9250,"John Smith",,,0.00
CARD-7838351100,15-12-2024,-3.18,EUR,"Card transaction of 3.18 EUR issued by Business 9 RIGA",,439.47,,,,,,,Business 9 RIGA,9250,"John Smith",,,0.00
CARD-7837496084,15-12-2024,-23.98,EUR,"Card transaction of 23.98 EUR issued by Business 1 RIGA",,442.65,,,,,,,Business 1 RIGA,9250,"John Smith",,,0.00
CARD-7836961515,14-12-2024,-44.06,EUR,"Card transaction of 44.06 EUR issued by Business 10 RIGA",,466.63,,,,,,,Business 10 RIGA,9250,"John Smith",,,0.00
CARD-7836304768,14-12-2024,-15.75,EUR,"Card transaction of 15.75 EUR issued by Business 8 RIGA",,510.69,,,,,,,Business 8 RIGA,9250,"John Smith",,,0.00
CARD-7835158176,14-12-2024,-101.35,EUR,"Card transaction of 101.35 EUR issued by Business 3 RIGA",,526.44,,,,,,,Business 3 RIGA,9250,"John Smith",,,0.00
