"TransferWise ID",Date,Amount,Currency,Description,"Payment Reference","Running Balance","Exchange From","Exchange To","Exchange Rate","Payer Name","Payee Name","Payee Account Number",Merchant,"Card Last Four Digits","Card Holder Full Name",Attachment,Note,"Total fees","Exchange To Amount"CARD-6814704847,31-12-2024,-18.27,EUR,"Card transaction of 18.27 EUR issued by Business 5 PARIS",,96.25,,,,,,,Business 5 PARIS,4080,"John Smith",,,0.00
CARD-6813944660,31-12-2024,-353.8,EUR,"Card transaction of 353.8 EUR issued by Business 1 PARIS",,114.52,,,,,,,Business 1 PARIS,4080,"John Smith",,,0.00
CARD-6813289462,30-12-2024,-11.65,EUR,"Card transaction of 11.65 EUR issued by Business 1 PARIS",,468.32,,,,,,,Business 1 PARIS,4080,"John Smith",,,0.00
CARD-6812091870,30-12-2024,-79.85,EUR,"Card transaction of 79.85 EUR issued by Business 6 PARIS",,479.97,,,,,,,Business 6 PARIS,4080,"John Smith",,,0.00
CARD-6811181386,30-12-2024,-95.0,EUR,"Card transaction of 95.0 EUR issued by Business 4 PARIS",,559.82,,,,,,,Business 4 PARIS,4080,"John Smith",,,0.00
CARD-6810466831,30-12-2024,-165.45,EUR,"Card transaction of 165.45 EUR issued by Business 8 PARIS",,654.82,,,,,,,Business 8 PARIS,4080,"John Smith",,,0.00
CARD-6809620896,29-12-2024,-5.65,EUR,"Card transaction of 5.65 EUR issued by Business 1 PARIS",,820.27,,,,,,,Business 1 PARIS,4080,"John Smith",,,0.00
CARD-6808892728,29-12-2024,-46.24,EUR,"Card transaction of 46.24 EUR issued by Business 2 PARIS",,825.92,,,,,,,Business 2 PARIS,4080,"John Smith",,,0.00
CARD-6808042507,29-12-2024,-42.25,EUR,"Card transaction of 42.25 EUR issued by Business 8 PARIS",,872.16,,,,,,,Business 8 PARIS,4080,"John Smith",,,0.00
CARD-6807202200,29-12-2024,-35.01,EUR,"Card transaction of 35.01 EUR issued by Business 2 PARIS",,914.41,,,,,,,Business 2 PARIS,4080,"John Smith",,,0.00
CARD-6806359760,29-12-2024,-823.45,EUR,"Card transaction of 823.45 EUR issued by Business 9 PARIS",,949.42,,,,,,,Business 9 PARIS,4080,"John Smith",,,0.00
CARD-6805329934,28-12-2024,-17.84,EUR,"Card transaction of 17.84 EUR issued by Business 7 PARIS",,75.8,,,,,,,Business 7 PARIS,4080,"John Smith",,,0.00
CARD-6804029644,28-12-2024,-70.87,EUR,"Card transaction of 70.87 EUR issued by Business 2 PARIS",,93.64,,,,,,,Business 2 PARIS,4080,"John Smith",,,0.00
CARD-6803323632,28-12-2024,-458.14,EUR,"Card transaction of 458.14 EUR issued by Business 7 PARIS",,164.51,,,,,,,Business 7 PARIS,4080,"John Smith",,,0.00
CARD-6801900138,28-12-2024,-59.2,EUR,"Card transaction of 59.2 EUR issued by Business 2 PARIS",,622.65,,,,,,,Business 2 PARIS,4080,"John Smith",,,0.00
CARD-6801021848,28-12-2024,-21.39,EUR,"Card transaction of 21.39 EUR issued by Business 8 PARIS",,681.85,,,,,,,Business 8 PARIS,4080,"John Smith",,,0.00
CARD-6800032009,27-12-2024,-42.35,EUR,"Card transaction of 42.35 EUR issued by Business 9 PARIS",,703.24,,,,,,,Business 9 PARIS,4080,"John Smith",,,0.00
CARD-6798609679,27-12-2024,-48.16,EUR,"Card transaction of 48.16 EUR issued by Business 10 PARIS",,745.59,,,,,,,Business 10 PARIS,4080,"John Smith",,,0.00
CARD-6797585215,27-12-2024,-60.69,EUR,"Card transaction of 60.69 EUR issued by Business 7 PARIS",,793.75,,,,,,,Business 7 PARIS,4080,"John Smith",,,0.00
CARD-6796657861,27-12-2024,-564.01,EUR,"Card transaction of 564.01 EUR issued by Business 6 PARIS",,854.44,,,,,,,Business 6 PARIS,4080,"John Smith",,,0.00
CARD-6795994860,26-12-2024,-952.73,EUR,"Card transaction of 952.73 EUR issued by Business 5 PARIS",,1418.45,,,,,,,Business 5 PARIS,4080,"John Smith",,,0.00
CARD-6794579247,26-12-2024,-73.12,EUR,"Card transaction of 73.12 EUR issued by Business 7 PARIS",,639.36,,,,,,,Business 7 PARIS,4080,"John Smith",,,0.00
CARD-6793425924,25-12-2024,-71.54,EUR,"Card transaction of 71.54 EUR issued by Business 5 PARIS",,712.48,,,,,,,Business 5 PARIS,4080,"John Smith",,,0.00
CARD-6792565375,24-12-2024,-47.35,EUR,"Card transaction of 47.35 EUR issued by Business 2 PARIS",,784.02,,,,,,,Business 2 PARIS,4080,"John Smith",,,0.00
CARD-6791206793,21-12-2024,-23.26,EUR,"Card transaction of 23.26 EUR issued by Business 5 PARIS",,831.37,,,,,,,Business 5 PARIS,4080,"John Smith",,,0.00
CARD-6790054496,20-12-2024,-22.59,EUR,"Card transaction of 22.59 EUR issued by Business 2 PARIS",,854.63,,,,,,,Business 2 PARIS,4080,"John Smith",,,0.00
CARD-6789439443,20-12-2024,-772.26,EUR,"Card transaction of 772.26 EUR issued by Business 7 PARIS",,877.22,,,,,,,Business 7 PARIS,4080,"John Smith",,,0.00
CARD-6788510664,19-12-2024,-85.27,EUR,"Card transaction of 85.27 EUR issued by Business 3 PARIS",,425.73,,,,,,,Business 3 PARIS,4080,"John Smith",,,0.00
